,het.snp,maf,r
610,0.267763246595659,0.165026290953216,0.799377929232557
632,0.390049885398409,0.25812323041661,0.861463057240846
637,0.321963057840097,0.199137117432924,0.940761676868732
640,0.337737629769449,0.212956721046245,-0.121441522098873
641,0.13051098827019,0.073075367399218,-0.1231742252315
642,0.334636645544021,0.211406228933531,1
645,0.0862882567075637,0.0504247000134825,-0.189920826241316
646,0.447620331670487,0.330322232708642,0.586847304001306
670,0.335041121747337,0.208103006606445,-0.158959989227272
672,0.252123500067413,0.147768639611703,0.993335591567267
675,0.464608332209788,0.380746932722125,1
678,0.459619792368882,0.404813266819469,0.513921969104828
683,0.256437912902791,0.149791020628286,0.801957703802024
684,0.343939598220305,0.211069165430767,0.781927940078895
686,0.253336928677363,0.149453957125522,0.999471601202441
691,0.429553727922341,0.329917756505326,-0.330298936450913
692,0.289470136173655,0.178036942159903,0.94312469937216
695,0.477551570715923,0.471888903869489,-0.594394311475663
699,0.0814345422677632,0.0438182553593097,-0.178685071653012
704,0.423351759471484,0.345557503033572,-0.383287416601728
714,0.404880679520022,0.29830119994607,-0.510593607302378
715,0.479439126331401,0.388431980585142,0.998281192864256
722,0.450182014291493,0.383510853444789,-0.18643230329445
724,0.449373061884859,0.383376028043683,-0.187761056766197
725,0.0750977484158015,0.0395712552244843,-0.188314631339611
728,0.503707698530403,0.493730618848591,-0.148630900661677
729,0.0750977484158015,0.0394364298233787,-0.148009685937903
732,0.0748280976135904,0.0394364298233787,-0.0764016558624976
734,0.156801941485776,0.0891870028313334,-0.317156165549483
742,0.3510853444789,0.233517594714844,0.999076123350519
746,0.462046649588783,0.361534313064581,-0.73100122718702
768,0.322232708642308,0.199676419037347,-0.416388793681415
773,0.143049750573008,0.0779964945395712,-0.153847040839348
774,0.307941216125118,0.182418767695834,-0.258683585417353
784,0.118781178374006,0.0692328434677093,1
791,0.142510448968586,0.0779964945395712,0.986843799004739
792,0.142645274369691,0.0792773358500741,0.463249142931448
794,0.140622893353108,0.0770527167318322,1
806,0.488337602804368,0.468113792638533,-0.592315745740552
808,0.280167183497371,0.165430767156532,-0.0713982697203002
812,0.139274639342052,0.0763785897263044,0.468418859499312
813,0.399892139679116,0.268707024403398,-0.378725777684121
814,0.37602804368343,0.277133611972496,-0.198489990314502
819,0.474989888094917,0.480450316839693,0.317836273805316
825,0.337333153566132,0.218282324389915,-0.272005012626972
847,0.493326142645274,0.466563300525819,0.99932896035113
848,0.493191317244169,0.466630713226372,-0.531254737009655
849,0.390993663206148,0.277066199271943,0.960755439391287
850,0.375488742079008,0.261359040043144,0.999151680787522
854,0.374410138870163,0.259471484427666,0.999828999267821
857,0.391398139409465,0.280369421599029,0.476912730045582
864,0.377511123095591,0.26924632600782,-0.545493085414131
876,0.138061210732102,0.0776594310368073,0.973434606134761
886,0.475529189699339,0.459013078063907,-0.545223229698727
894,0.471079951462856,0.382230012134286,-0.344256482547567
896,0.469327221248483,0.3789267898072,0.337373717142455
900,0.315626263988135,0.196777672913577,0.530744135489813
904,0.487528650397735,0.458945665363354,-0.406785750004199
907,0.18862073614669,0.108197384387219,-0.161256837174068
914,0.450047188890387,0.353107725495483,-0.435028767084086
923,0.501280841310503,0.424430362680329,0.996751388541525
938,0.388297155184037,0.259673722529325,-0.49761840505377
939,0.476338142105973,0.419913711743292,-0.130167593858094
942,0.307401914520696,0.194013752190913,-0.127648970850278
969,0.273425913442092,0.159902925711204,0.999489184182198
975,0.128488607253607,0.0685587164621815,-0.161346621513152
979,0.414992584602939,0.297694485641095,0.871016846312754
985,0.386005123365242,0.274841580153701,-0.391309249009998
986,0.413239854388567,0.278347040582446,-0.511736670988691
990,0.50289874612377,0.460159093973305,-0.260937520993781
997,0.140353242550897,0.077457192935149,-0.246333270398375
1000,0.47795604691924,0.380814345422678,0.999855169372732
1001,0.477821221518134,0.38088175812323,1
1010,0.0339760010786032,0.0179317783470406,-0.0594461360090791
1014,0.127140353242551,0.0734124309019819,1
1019,0.17796952945935,0.0978832412026426,0.876422542163051
1020,0.141431845759741,0.0775920183362545,0.878635949006211
1022,0.174868545233922,0.0963327490899285,-0.145022959826245
1023,0.309559120938385,0.193069974383174,-0.346772053949612
1028,0.456518808143454,0.37481461507348,-0.573977600315812
1029,0.453013347714709,0.353107725495483,0.8588358520699
1034,0.14480248078738,0.0795469866522853,1
1035,0.14480248078738,0.0795469866522853,0.431219430142937
1037,0.429418902521235,0.327827962788189,0.429892946039467
1058,0.145072131589591,0.0791425104489686,-0.123570035587778
1059,0.314143184575974,0.199137117432924,0.999583673789031
1060,0.313873533773763,0.199002292031819,1
1063,0.143319401375219,0.0789402723473103,-0.070493040867967
1078,0.0951867331805312,0.0504247000134825,0.94395266695364
1079,0.0934340029661588,0.0504921127140353,0.992475518173057
1084,0.0941081299716867,0.0490764460024269,0.997091339734198
1085,0.0943777807738978,0.0492112714035324,0.997818842120671
1096,0.428609950114602,0.297222596737225,0.346210914822588
1104,0.143319401375219,0.078400970742888,0.997222743261445
1106,0.389780234596198,0.261628690845355,-0.185114907779125
1108,0.143858702979641,0.078400970742888,1
1112,0.385196170958609,0.247202372927059,0.997936324522182
1113,0.385061345557503,0.247269785627612,-0.252484040350255
1114,0.248348388836457,0.146420385600647,0.513998653732996
1116,0.248348388836457,0.146420385600647,0.998928566675997
1118,0.496427126870702,0.398139409464743,0.976312483015889
1120,0.497775380881758,0.398274234865849,0.977201629239559
1121,0.479304300930295,0.387960091681273,0.999856750020191
1125,0.461102871781044,0.361466900364029,0.994480636628327
1133,0.246865309424296,0.146083322097883,0.238594026008113
1151,0.333153566131859,0.223068626129163,0.921301857881079
1152,0.314952136982608,0.208305244708103,0.999608790246844
1159,0.503303222327086,0.435553458271538,0.997624250962449
1172,0.395173250640421,0.274976405554807,0.998995217714533
1175,0.396386679250371,0.275987596063098,0.997828972735154
1177,0.259269246326008,0.146352972900094,0.990488648737863
1178,0.259538897128219,0.146757449103411,0.861870433636464
1179,0.318187946609141,0.183497370904678,0.867195469012542
1181,0.258325468518269,0.149791020628286,-0.131360592196327
1184,0.178374005662667,0.10266954294189,0.995740864309757
1187,0.301604422273156,0.19151948227046,-0.090608655874434
1191,0.300525819064312,0.191249831468249,-0.39385011853975
1195,0.224619118241877,0.129971686665768,-0.186909284358432
1198,0.447485506269381,0.339692598085479,-0.290808704784637
1205,0.441553188620736,0.344276661723069,-0.272517799428018
1206,0.220169880005393,0.130308750168532,1
1213,0.463799379803155,0.439530807604153,0.943483796078668
1225,0.468653094242955,0.432115410543346,0.99777394191514
1226,0.467709316435216,0.433126601051638,0.998821774960098
1227,0.467574491034111,0.432519886746663,0.659024167634924
1231,0.445058649049481,0.339692598085479,0.815313950056245
1232,0.396925980854793,0.259538897128219,0.997281105282525
1245,0.454900903330187,0.343400296615882,0.737505956351439
1248,0.493865444249697,0.461170284481596,0.999865242514199
1252,0.497640555480653,0.471551840366725,0.999864979025347
1254,0.499797761898342,0.435148982068222,0.985260705095834
1258,0.458001887555615,0.363017392476743,-0.652428524683037
1283,0.163812862343265,0.0891870028313334,0.997493738183057
1289,0.164082513145477,0.0893218282324389,-0.323348912983805
1293,0.462585951193205,0.418430632331131,-0.823850948167563
1302,0.164756640151004,0.0896588917352029,-0.184814637900611
1303,0.428609950114602,0.325401105568289,-0.185263021016755
1307,0.100444923823648,0.05278414453283,-0.100070880947966
1316,0.45422677632466,0.387285964675745,0.836886188650123
1321,0.45544020493461,0.387623028178509,0.841518107999508
1326,0.45544020493461,0.385735472563031,-0.209970926270779
1329,0.172037211810705,0.0941081299716867,-0.307056414184147
1334,0.479439126331401,0.472428205473911,-0.384732555925266
1335,0.246326007819873,0.140690306053661,-0.386447958516544
1337,0.246865309424296,0.140959956855872,0.356381934682115
1338,0.506808682755831,0.493663206148038,-0.792700627479504
1340,0.247134960226507,0.141094782256977,0.999716373416719
1346,0.467035189429689,0.387488202777403,-0.304900091427027
1348,0.364298233787246,0.258864770122691,0.665081723130607
1356,0.509909666981259,0.474180935688284,0.905542509118589
1363,0.37845490090333,0.263516246460833,0.587599953230731
1368,0.232708642308211,0.130645813671296,-0.164007015522002
1372,0.468248618039639,0.397532695159768,-0.319321931178414
1376,0.487663475798841,0.495550761763516,-0.431818074524983
1384,0.488742079007685,0.428407712012943,-0.783639759767099
1389,0.417419441822839,0.292705945800189,0.999835885045155
1390,0.417284616421734,0.292638533099636,-0.406604327329306
1403,0.418228394229473,0.329648105703114,-0.416820089212073
1408,0.405419981124444,0.295604691923958,0.769989779883566
1409,0.476877443710395,0.419509235539976,0.772349377104429
1451,0.415666711608467,0.333355804233518,0.95785761135379
1456,0.436025347175408,0.306458136712957,-0.464723156476566
1458,0.427666172306863,0.336659026560604,-0.389931636315728
1464,0.435486045570986,0.303761628690845,-0.184976121634435
1466,0.453957125522448,0.345490090333019,-0.161152392159475
1475,0.425508965889174,0.308076041526224,-0.582006583148948
1478,0.347714709451261,0.244640690306054,0.888038744542017
1479,0.398948361871377,0.290616152083052,-0.236591666468145
1486,0.45206956990697,0.381218821625994,0.989028938192151
1487,0.458541189160038,0.384184980450317,0.895674318833905
1488,0.417284616421734,0.332412026425779,-0.170126804226547
1492,0.458001887555615,0.384319805851422,-0.46263041090488
1496,0.351624646083322,0.248752865039773,-0.146316609375781
1509,0.417284616421734,0.335243359848996,-0.528845308924029
1511,0.423216934070379,0.33753539166779,-0.540960635056717
1512,0.455170554132399,0.36537683699609,-0.473044902607082
1516,0.0916812727517864,0.0484023189968991,0.994162600411232
1535,0.431845759741135,0.323783200755022,0.825385549118785
1536,0.347040582445733,0.24309019819334,-0.267076098535046
1542,0.473776459484967,0.436429823378725,0.999603673691622
1552,0.347040582445733,0.243629499797762,0.734122600488113
1556,0.340299312390454,0.239315086962384,0.985194867991461
1560,0.480652554941351,0.438789267898072,0.662493614961094
1565,0.294323850613456,0.204193069974383,0.639651912062722
1576,0.477551570715923,0.421733854658218,0.984594346983351
1586,0.333962518538493,0.233989483618714,-0.440098911129211
1591,0.329513280302009,0.201024673048402,-0.257494495344549
1593,0.316030740191452,0.217473371983282,0.999630295345021
1597,0.282728866118377,0.163880275043818,-0.249801837673926
1599,0.28475124713496,0.171767561008494,0.968993170588719
1607,0.31549143858703,0.217743022785493,0.998525823919734
1608,0.31549143858703,0.217743022785493,0.655471071741844
1614,0.351759471484428,0.250707833355804,0.71194193049702
1615,0.46851826884185,0.41452069569907,0.499684674017505
1616,0.283133342321693,0.162869084535527,0.998203195610573
1617,0.282728866118377,0.162936497236079,-0.223387181522588
1630,0.309828771740596,0.217068895779965,0.999817818546062
1631,0.309963597141702,0.217136308480518,0.96406179510574
1632,0.318053121208036,0.221181070513685,0.988242842438538
1633,0.312255628960496,0.216799244977754,0.649087054920953
1649,0.47916947552919,0.395038425239315,-0.594699489149007
1657,0.323311311851153,0.224753943642982,-0.474084151321269
1660,0.311446676553863,0.214911689362276,0.999814541521189
1661,0.311311851152757,0.214844276661723,0.990371524867517
1663,0.50653903195362,0.442564379129028,0.999017645080376
1664,0.506404206552515,0.442631791829581,-0.583871619441567
1665,0.437643251988675,0.322367534043414,-0.585312300359008
1670,0.424969664284751,0.317783470405824,-0.579119920432333
1672,0.336659026560604,0.236685991640825,0.986690634513981
1680,0.324794391263314,0.227517864365646,-0.394444362865434
1682,0.339490359983821,0.235809626533639,-0.490623933674712
1684,0.322367534043414,0.225495483349063,-0.477252054162191
1692,0.422003505460429,0.31427800997708,0.39759012936009
1695,0.399622488876904,0.303087501685318,0.999092134543403
1699,0.336119724956182,0.235202912228664,0.998417747326541
1705,0.158959147903465,0.0860860186059054,-0.172962161207326
1713,0.325738169071053,0.227180800862883,0.961597964185685
1714,0.333962518538493,0.24140488067952,0.995974336150606
1721,0.342186868005932,0.239989213967912,-0.0522479577264609
1730,0.496292301469597,0.499325872994472,0.167833429388171
1740,0.337737629769449,0.221046245112579,0.994824466921555
1743,0.334906296346232,0.234731023324794,0.981820390891552
1753,0.491303761628691,0.457732236753404,0.967521571501483
1756,0.393555345827154,0.289402723473102,-0.336719261936256
1767,0.427261696103546,0.306660374814615,0.893353060203365
1770,0.31427800997708,0.225495483349063,-0.424691912468862
1784,0.351759471484428,0.243292436294998,0.99982476513217
1802,0.230955912093838,0.130173924767426,-0.209507931079741
1803,0.323041661048942,0.228529054873938,0.999647150927896
1806,0.490899285425374,0.41573412430902,-0.478769360733464
1810,0.0881758123230417,0.0451665093703654,1
1821,0.31791829580693,0.225023594445193,0.992786329772935
1826,0.397060806255899,0.293717136308481,-0.357075926100371
1830,0.417823918026156,0.344411487124174,-0.373461992517585
1836,0.385061345557503,0.287582580558177,-0.348851017704001
1839,0.459619792368882,0.356545773223675,0.775739320152693
1854,0.349602265066739,0.241270055278414,-0.315675119052222
1858,0.179991910475934,0.0974113522987731,0.998432307560774
1873,0.478225697721451,0.372589995955238,1
1875,0.47795604691924,0.372589995955238,0.998082592915308
1881,0.484158015370096,0.38256707563705,0.998975612055248
1882,0.484292840771201,0.382634488337603,-0.341956345938926
1884,0.179587434272617,0.0982877174059593,0.393858593855501
1885,0.479573951732506,0.405487393824997,0.455064072418057
1891,0.389915059997303,0.259134420924902,0.968962066174863
1892,0.376432519886747,0.248348388836457,0.595804156728864
1897,0.180800862882567,0.0984899555076176,0.393221986223901
1901,0.187137656734529,0.102062828636915,0.601719842620048
1909,0.387218551975192,0.285425374140488,-0.425201441838912
1913,0.179452608871511,0.0972765268976675,0.589734678433666
1915,0.272212484832142,0.162936497236079,-0.116140970071207
1919,0.431036807334502,0.313940946474316,0.999686810398047
1920,0.431036807334502,0.313940946474316,-0.411476929849659
1927,0.208170419306997,0.112983686126466,-0.0753927450213897
1928,0.175407846838344,0.0947148442766618,-0.0716970755438937
1930,0.204934609680464,0.110961305109883,-0.221574852828669
1933,0.470136173655117,0.405487393824997,0.982040325795124
1934,0.476068491303762,0.410206282863692,-0.665994982612966
1939,0.295267628421195,0.17796952945935,-0.234218719526377
1950,0.173520291222866,0.0936362410678172,-0.0887562020083327
1954,0.0953215585816368,0.0514358905217743,0.218752132017469
1960,0.236618578940272,0.132735607388432,0.730678034545097
1962,0.345961979236888,0.225697721450721,0.729334411724974
1963,0.235405150330322,0.139544290144263,-0.0638355655672756
1977,0.22057435620871,0.120938384791695,0.390398255867931
1979,0.36173655116624,0.24383173789942,0.913360789990326
1989,0.240393690171228,0.138128623432655,0.619040131648308
1990,0.418498045031684,0.304570581097479,0.72564285892598
2000,0.39854388566806,0.283942294728327,0.732784927854494
2001,0.472832681677228,0.434205204260483,0.592066169953976
2004,0.46150734798436,0.427463934205204,0.999869754382463
2005,0.461372522583255,0.427396521504651,0.96936131973333
2024,0.312255628960496,0.183632196305784,0.834457938969017
2030,0.256842389106108,0.140555480652555,-0.128327706870806
2032,0.344478899824727,0.209316435216395,0.653574778342644
2040,0.280167183497371,0.167183497370905,0.93506586127181
2048,0.501954968316031,0.496899015774572,-0.513582252836007
2064,0.358770392341917,0.215788054469462,0.996830885390886
2068,0.358770392341917,0.215653229068356,0.98497499418701
2072,0.360657947957395,0.216597006876096,0.995549394844985
2075,0.402049346096805,0.27288661183767,-0.286726884465259
2077,0.489416206013213,0.498584333288392,0.526279850785436
2087,0.357691789133073,0.214574625859512,0.987223355763541
2091,0.359579344748551,0.216327356073884,0.976258553099118
2093,0.3510853444789,0.214102736955642,1
2105,0.355264931913172,0.217810435486046,0.966589546042859
2111,0.343400296615882,0.208911959013078,-0.410597512764164
2112,0.483888364567885,0.442429553727922,-0.436438894859004
2124,0.359848995550762,0.216597006876096,-0.37255537535403
2134,0.352163947687744,0.225562896049616,1
2150,0.345018201429149,0.209586086018606,0.996617109116826
2153,0.360388297155184,0.217136308480518,0.998311139203435
2158,0.358365916138601,0.215855467170015,0.997253876846054
2168,0.506808682755831,0.450653903195362,0.356690931933739
2175,0.358096265336389,0.215316165565593,-0.211652529502172
2177,0.359444519347445,0.21599029257112,-0.320430620269493
2182,0.359040043144128,0.214979102062829,-0.474544661665396
2197,0.426587569098018,0.328434677093164,-0.321393634807715
2215,0.355264931913172,0.218214911689362,0.998969479166136
2223,0.351624646083322,0.216259943373332,0.980611246351304
2238,0.353781852501011,0.217743022785493,0.997944645514454
2242,0.351894296885533,0.217068895779965,1
2245,0.424565188081435,0.324052851557233,0.939142891769201
2251,0.455709855736821,0.436429823378725,0.999744807247475
2259,0.344344074423621,0.21477686396117,-0.454921860956637
2263,0.444384522043953,0.349062963462316,-0.662206218917387
2274,0.423756235674801,0.324592153161656,-0.655925083244683
2295,0.355534582715384,0.219832816502629,-0.474482956834362
2303,0.335984899555076,0.212619657543481,1
2314,0.421733854658218,0.321963057840097,0.923696020404215
2316,0.467574491034111,0.428609950114602,-0.439803272717283
2327,0.3559390589187,0.219765403802076,0.999795701783476
2328,0.355804233517595,0.219697991101524,0.999182746353673
2331,0.0436834299582041,0.0219765403802076,-0.0915535335136639
2346,0.357287312929756,0.220439530807604,1
2350,0.35472563030875,0.219967641903735,0.98757993320054
2357,0.358096265336389,0.221518134016449,0.992281660379356
2358,0.354995281110961,0.223877578535796,0.924962286437227
2359,0.385196170958609,0.244640690306054,0.924833159640121
2368,0.425104489685857,0.267695833895106,0.999812266883375
2369,0.424969664284751,0.267628421194553,-0.172547434243525
2372,0.0439530807604153,0.0221113657813132,-0.109750363401223
2377,0.420790076850479,0.269178913307267,0.982792807338662
2379,0.425643791290279,0.267561008494,1
2383,0.171632735607388,0.0910745584468113,-0.170138349725522
2388,0.422947283268168,0.266077929081839,0.995858490097408
2389,0.424025886477012,0.266482405285156,1
2396,0.417554267223945,0.263246595658622,-0.201612394113622
2398,0.423351759471484,0.266414992584603,0.999247803619268
2405,0.173520291222866,0.0920183362545504,-0.17223622538887
2406,0.42105972765269,0.264460024268572,0.992368979888211
2407,0.421733854658218,0.267223944991236,0.993886490671485
2410,0.421464203856006,0.269381151408925,0.998711315239716
2411,0.420520426048268,0.268909262505056,0.583609234688477
2414,0.402858298503438,0.260078198732641,0.998715100252019
2418,0.42470001348254,0.267628421194553,0.995498166263579
2424,0.42348658487259,0.266212754482945,-0.513227591880465
2430,0.424160711878118,0.266549817985709,0.999435092076463
2441,0.379398678711069,0.274369691249831,-0.0755565252896855
2445,0.502763920722664,0.450653903195362,-0.608000818238376
2448,0.0448968585681542,0.0228529054873938,0.87384675150926
2450,0.0577052716731832,0.0297964136443306,-0.128956507103842
2455,0.42470001348254,0.266954294189025,-0.109988328375064
2456,0.0444923823648375,0.0223810165835243,-0.110266381415478
2457,0.422677632465957,0.265808278279628,-0.18874827655708
2461,0.415801537009573,0.262639881353647,0.9799597035626
2464,0.413509505190778,0.271470945126062,1
2465,0.413509505190778,0.271470945126062,-0.11008561354475
2466,0.0440879061615208,0.022178778481866,-0.102025848412908
2469,0.476338142105973,0.3789267898072,0.75260148745483
2493,0.439261156801941,0.285020897937171,0.928091915836654
2494,0.417284616421734,0.263516246460833,0.996996257799511
2513,0.419037346636106,0.263179182958069,0.999245088064128
2518,0.418228394229473,0.263314008359175,1
2521,0.401375219091277,0.254078468383443,0.999433081621147
2528,0.419981124443845,0.264325198867467,0.998494689524302
2535,0.395982203047054,0.256235674801133,0.964435213988849
2537,0.454766077929082,0.332412026425779,0.999377093083138
2539,0.417554267223945,0.262302817850883,0.84156737054113
2540,0.455979506539032,0.331266010516381,0.831914415604565
2548,0.420790076850479,0.266077929081839,-0.117038197352309
2552,0.0446272077659431,0.0235270324929217,1
2555,0.0446272077659431,0.0235270324929217,-0.116481468391876
2567,0.226776324659566,0.127544829445868,-0.225253927379296
2572,0.424295537279223,0.266886881488472,0.999435507464769
2577,0.424969664284751,0.267089119590131,0.999435185602808
2581,0.423891061075907,0.265875690980181,0.976267478463147
2586,0.424565188081435,0.267021706889578,0.679806521885539
2601,0.424295537279223,0.266752056087367,0.993980546212288
2605,0.421464203856006,0.266010516381286,0.682949810980993
2617,0.409060266954294,0.280571659700688,0.997127706354501
2621,0.417149791020628,0.27410004044762,0.957329961335363
2622,0.421868680059323,0.268100310098423,0.997404241956879
2626,0.410273695564244,0.269178913307267,0.94763513546709
2632,0.42470001348254,0.267358770392342,0.993070116521754
2640,0.10920857489551,0.0578400970742888,0.608705389370056
2641,0.0448968585681542,0.0227180800862883,-0.10713522717248
2646,0.0447620331670487,0.0225158419846299,-0.111016951110967
2648,0.424565188081435,0.267426183092895,0.998311974703852
2649,0.423621410273696,0.26681946878792,0.99849935734891
2651,0.423756235674801,0.267156532290684,-0.184870895701089
2664,0.423756235674801,0.267021706889578,0.998500079200204
2668,0.42348658487259,0.268100310098423,0.998323065057482
2677,0.42712687070244,0.269650802211137,0.993327254119722
2678,0.426317918295807,0.271133881623298,0.990726448612821
2683,0.426587569098018,0.268841849804503,0.989553430576396
2685,0.426048267493596,0.269920453013348,0.974859449984435
2693,0.166509370365377,0.0868949710125387,-0.183148559556864
2704,0.427935823109074,0.268841849804503,-0.215566553421817
2720,0.264527436969125,0.160172576513415,0.731030173886546
2725,0.419576648240529,0.266280167183497,0.981544706054427
2728,0.424834838883646,0.268100310098423,0.995878795313747
2733,0.424430362680329,0.273291088040987,-0.104184677951223
2734,0.0430093029526763,0.0217743022785493,-0.104484173736147
2737,0.510314143184576,0.355332344613725,0.779068682242477
2741,0.426048267493596,0.268302548200081,0.983437935426986
2752,0.424160711878118,0.26803289739787,0.992541893752773
2766,0.38546582176082,0.244505864904948,0.933119255504145
2767,0.424834838883646,0.267830659296211,0.998874926795601
2769,0.0427396521504652,0.0215046514763382,-0.108329597962255
2770,0.417419441822839,0.265740865579075,0.999814353761792
2772,0.163138735337738,0.0853444788998248,0.295377833953389
2774,0.424834838883646,0.267830659296211,0.538617781904961
2779,0.254011055682891,0.153835782661453,-0.112225575340024
2794,0.0570311446676554,0.0286503977349333,-0.136302745535279
2797,0.42470001348254,0.267493595793447,0.995308948999634
2802,0.402858298503438,0.26560604017797,0.64418581311842
2809,0.356748011325334,0.232843467709316,0.999623141710607
2821,0.424430362680329,0.267223944991236,-0.205147987572111
2824,0.414722933800728,0.269785627612242,0.999639083935604
2826,0.417149791020628,0.265740865579075,0.983786280438767
2828,0.42470001348254,0.267358770392342,1
2835,0.28717810435486,0.165970068760955,-0.270568079718042
2838,0.41984629904274,0.266280167183497,-0.25734824869813
