taxa,PC1,PC2,PC3
IITA-TMS-IBA070620,10.6908832138361,20.3704137976965,8.92296514041802
IITA-TMS-IBA070752,35.5216572753725,15.4167817698007,14.9939354559291
IITA-TMS-IBA070675,-5.50129649346418,18.986517933332,28.0267686264304
IITA-TMS-IBA070756,23.274680927428,3.32678921660491,7.29526250645629
IITA-TMS-IBA070999,-8.38765752066004,58.228844274927,29.5568701732644
IITA-TMS-IBA070553,34.03060548787,10.9102295521892,11.4775348134447
IITA-TMS-IBA070910,42.6141937994015,24.6980708978288,33.2648979782348
IITA-TMS-IBA070593,42.5102683749469,24.6564658037082,32.9777079278148
IITA-TMS-IBA070481,34.0221766599885,53.6003438391466,15.3736581903094
IITA-TMS-IBA070576,37.2916039477682,37.2485602029765,33.3796526734961
IITA-TMS-IBA070874,-12.6232688015037,72.1876649909568,29.5342449438154
IITA-TMS-IBA070808,-3.63802986976358,22.4600982549564,33.5970868298791
IITA-TMS-IBA070614,39.66990949441,14.8967669230889,15.2049278810127
IITA-TMS-IBA070649,0.755519735532695,13.5984335745187,27.8815809039164
IITA-TMS-IBA070974,36.7802993693283,23.9551759561934,20.7866695750946
IITA-TMS-IBA30555-7,-29.5378743304224,-2.83150569776812,23.1616328535801
IITA-TMS-IBA020509,-33.2133430479643,24.7070739017383,10.8556490310366
IITA-TMS-IBA071393,-19.6332715876864,-22.7792086954626,-8.29049271805646
IITA-TMS-IBA071378,-31.2826074730955,-40.2100490498672,-21.8319680228695
IITA-TMS-IBA070134,-8.99816848722986,22.1922574419581,11.557139916114
IITA-TMS-IBA070337,40.615923501242,10.6281934959722,22.0384761677499
IITA-TMS-IBA070004,-33.7259332688418,-3.26278667898208,30.7906543162231
IITA-TMS-IBA070299,-4.57104855453912,7.21665414314885,15.373527686757
IITA-TMS-IBA070126,-12.6617956835014,-21.8823246021408,6.99460919850987
IITA-TMS-IBA071295,37.532484577584,14.2455577139594,4.05567287956513
IITA-TMS-IBA070067,-16.9723962322046,57.2858160034113,10.4616771966229
IITA-TMS-IBA070374,44.611444024337,-26.1448707323253,0.240572958593359
IITA-TMS-IBA070258,-25.8656823321399,-32.5306368784038,13.264085606964
